Category,Customer_ID,Discount,Market,Order_Date,Order_Priority,Product_ID,Product_Name,Profit,Quantity,Region,Segment,Ship_Date,Ship_Mode,Shipping_Cost,Sub_Category,Year,Market2,weeknum,Ship_Delay,Campaign
Office Supplies,AP-109154,0.0,US,2011-11-11,Low,OFF-AR-10003156,50 Colored Long Pencils,7.9248,3,West,Consumer,2011-11-18,Standard Class,4.02,Art,2011.0,North America,46,7,0.0
Office Supplies,RB-194354,0.0,US,2011-11-25,Medium,OFF-AR-10004707,Staples,2.604,3,West,Consumer,2011-11-29,Standard Class,0.62,Art,2011.0,North America,48,4,0.0
Office Supplies,RL-196154,0.0,US,2011-12-05,Medium,OFF-AR-10003045,Prang Colored Pencils,11.907,9,West,Consumer,2011-12-10,Standard Class,1.45,Art,2011.0,North America,50,5,0.0
Office Supplies,FP-143204,0.0,US,2011-12-07,Medium,OFF-AR-10003190,Newell 32,2.4192,3,West,Consumer,2011-12-10,First Class,0.71,Art,2011.0,North America,50,3,0.0
Office Supplies,MC-178454,0.0,US,2011-12-20,High,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,12.298,2,West,Consumer,2011-12-23,Second Class,6.7,Art,2011.0,North America,52,3,0.0
Office Supplies,MC-178454,0.0,US,2011-12-20,High,OFF-AR-10004269,Newell 31,1.1564,1,West,Consumer,2011-12-23,Second Class,0.68,Art,2011.0,North America,52,3,0.0
Office Supplies,AZ-107504,0.0,US,2012-04-22,High,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,16.6764,3,West,Consumer,2012-04-26,Standard Class,7.61,Art,2012.0,North America,17,4,0.0
Office Supplies,AB-101654,0.0,US,2012-06-25,Medium,OFF-AR-10004062,Staples,5.24,2,West,Consumer,2012-07-01,Standard Class,1.56,Art,2012.0,North America,26,6,0.0
Office Supplies,PC-190004,0.0,US,2012-08-01,Medium,OFF-AR-10001868,Prang Dustless Chalk Sticks,3.36,4,West,Home Office,2012-08-07,Standard Class,0.33,Art,2012.0,North America,31,6,0.0
Office Supplies,GB-145304,0.0,US,2012-09-18,Medium,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",5.4896,2,West,Corporate,2012-09-23,Standard Class,0.91,Art,2012.0,North America,38,5,0.0
Office Supplies,SN-205604,0.0,US,2012-11-20,Medium,OFF-AR-10003732,Newell 333,5.0596,7,West,Home Office,2012-11-26,Standard Class,1.07,Art,2012.0,North America,47,6,0.0
Office Supplies,DP-130004,0.0,US,2012-11-24,Medium,OFF-AR-10003045,Prang Colored Pencils,6.615,5,West,Consumer,2012-11-28,Standard Class,0.76,Art,2012.0,North America,47,4,0.0
Office Supplies,FC-142454,0.0,US,2012-12-10,Medium,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",15.764,2,West,Home Office,2012-12-15,Standard Class,4.99,Art,2012.0,North America,50,5,0.0
Office Supplies,PG-188954,0.0,US,2012-12-17,Critical,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,53.261,5,West,Consumer,2012-12-19,Second Class,72.45,Art,2012.0,North America,51,2,0.0
Office Supplies,PG-188954,0.0,US,2012-12-17,Critical,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",7.052,5,West,Consumer,2012-12-19,Second Class,2.73,Art,2012.0,North America,51,2,0.0
Office Supplies,HG-149654,0.0,US,2013-01-28,Medium,OFF-AR-10000588,Newell 345,10.3168,2,West,Corporate,2013-02-01,Second Class,3.91,Art,2013.0,North America,5,4,0.0
Office Supplies,JO-152804,0.0,US,2013-04-20,Medium,OFF-AR-10000823,Newell 307,1.5288,3,West,Consumer,2013-04-25,Second Class,0.41,Art,2013.0,North America,16,5,0.0
Office Supplies,JO-152804,0.0,US,2013-04-20,Medium,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,21.228,5,West,Consumer,2013-04-25,Second Class,7.83,Art,2013.0,North America,16,5,0.0
Office Supplies,PW-190304,0.0,US,2013-08-23,Low,OFF-AR-10002255,Newell 346,1.6704,2,West,Corporate,2013-08-30,Standard Class,0.52,Art,2013.0,North America,34,7,0.0
Office Supplies,TS-214304,0.0,US,2013-08-27,Critical,OFF-AR-10000390,Newell Chalk Holder,3.7996,2,West,Corporate,2013-08-29,Second Class,2.99,Art,2013.0,North America,35,2,0.0
Office Supplies,LR-169154,0.0,US,2013-09-03,Medium,OFF-AR-10004752,Blackstonian Pencils,5.2332,7,West,Consumer,2013-09-07,Standard Class,1.73,Art,2013.0,North America,36,4,0.0
Office Supplies,JS-156854,0.0,US,2013-09-18,Medium,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,6.633,3,West,Corporate,2013-09-23,Standard Class,1.44,Art,2013.0,North America,38,5,0.0
Office Supplies,CS-119504,0.0,US,2013-10-22,Medium,OFF-AR-10000390,Newell Chalk Holder,5.6994,3,West,Consumer,2013-10-28,Standard Class,0.09,Art,2013.0,North America,43,6,0.0
Office Supplies,AI-108554,0.0,US,2013-11-11,High,OFF-AR-10001227,Newell 338,3.969,5,West,Consumer,2013-11-14,Second Class,1.23,Art,2013.0,North America,46,3,0.0
Office Supplies,TB-212504,0.0,US,2013-11-15,Critical,OFF-AR-10003829,Newell 35,2.8536,3,West,Consumer,2013-11-16,First Class,2.71,Art,2013.0,North America,46,1,0.0
Office Supplies,MS-173654,0.0,US,2013-11-27,Medium,OFF-AR-10004269,Newell 31,10.4076,9,West,Consumer,2013-12-01,Standard Class,1.58,Art,2013.0,North America,48,4,0.0
Office Supplies,FH-143654,0.0,US,2013-12-02,High,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",6.912,8,West,Corporate,2013-12-06,Standard Class,1.32,Art,2013.0,North America,49,4,0.0
Office Supplies,AP-107204,0.0,US,2013-12-07,Medium,OFF-AR-10004752,Blackstonian Pencils,5.2332,7,West,Home Office,2013-12-11,Standard Class,1.6,Art,2013.0,North America,49,4,0.0
Office Supplies,MC-181304,0.0,US,2013-12-27,Medium,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,15.1116,3,West,Corporate,2014-01-01,Standard Class,2.39,Art,2013.0,North America,52,5,0.0
Office Supplies,TT-214604,0.0,US,2014-01-16,High,OFF-AR-10003504,Newell 347,6.206,5,West,Home Office,2014-01-20,Standard Class,2.0,Art,2014.0,North America,3,4,0.0
Office Supplies,ED-138854,0.0,US,2014-02-20,High,OFF-AR-10000634,Newell 320,3.4668,3,West,Home Office,2014-02-21,First Class,0.83,Art,2014.0,North America,8,1,0.0
Office Supplies,SP-208604,0.0,US,2014-03-05,Medium,OFF-AR-10001573,American Pencil,2.7028,4,West,Corporate,2014-03-10,Standard Class,0.7,Art,2014.0,North America,10,5,0.0
Office Supplies,BP-110504,0.0,US,2014-03-19,Medium,OFF-AR-10002766,Prang Drawing Pencil Set,3.753,5,West,Corporate,2014-03-23,Standard Class,0.56,Art,2014.0,North America,12,4,0.0
Office Supplies,TB-214004,0.0,US,2014-03-31,High,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,2.0672,2,West,Consumer,2014-03-31,Same Day,0.38,Art,2014.0,North America,14,0,0.0
Office Supplies,AP-109154,0.0,US,2014-04-28,High,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,12.298,2,West,Consumer,2014-04-30,First Class,10.4,Art,2014.0,North America,18,2,0.0
Office Supplies,AP-109154,0.0,US,2014-04-28,High,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",33.4584,4,West,Consumer,2014-04-30,First Class,18.3,Art,2014.0,North America,18,2,0.0
Office Supplies,AP-109154,0.0,US,2014-04-28,High,OFF-AR-10000390,Newell Chalk Holder,5.6994,3,West,Consumer,2014-04-30,First Class,2.53,Art,2014.0,North America,18,2,0.0
Office Supplies,EA-140354,0.0,US,2014-05-01,Medium,OFF-AR-10002804,Faber Castell Col-Erase Pencils,4.0098,2,West,Corporate,2014-05-06,Standard Class,0.21,Art,2014.0,North America,18,5,0.0
Office Supplies,DD-135704,0.0,US,2014-05-03,Medium,OFF-AR-10001615,Newell 34,15.4752,3,West,Consumer,2014-05-07,Standard Class,3.63,Art,2014.0,North America,18,4,0.0
Office Supplies,RL-196154,0.0,US,2014-05-23,Medium,OFF-AR-10002445,SANFORD Major Accent Highlighters,18.8328,7,West,Consumer,2014-05-26,First Class,5.26,Art,2014.0,North America,21,3,0.0
Office Supplies,BW-112004,0.0,US,2014-06-11,Medium,OFF-AR-10002375,Newell 351,4.756,5,West,Consumer,2014-06-14,First Class,1.49,Art,2014.0,North America,24,3,0.0
Office Supplies,SC-208004,0.0,US,2014-06-16,Medium,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",1.7466,1,West,Consumer,2014-06-21,Standard Class,0.29,Art,2014.0,North America,25,5,0.0
Office Supplies,WB-218504,0.0,US,2014-06-30,High,OFF-AR-10000255,Newell 328,3.0368,2,West,Consumer,2014-07-01,First Class,2.05,Art,2014.0,North America,27,1,0.0
Office Supplies,LC-170504,0.0,US,2014-09-10,Medium,OFF-AR-10003829,Newell 35,1.9024,2,West,Consumer,2014-09-15,Second Class,0.2,Art,2014.0,North America,37,5,0.0
Office Supplies,DP-131054,0.0,US,2014-09-20,Medium,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,6.0632,2,West,Corporate,2014-09-25,Standard Class,1.41,Art,2014.0,North America,38,5,0.0
Office Supplies,DP-131054,0.0,US,2014-09-20,Medium,OFF-AR-10004956,Newell 33,4.8546,3,West,Corporate,2014-09-25,Standard Class,0.88,Art,2014.0,North America,38,5,0.0
Office Supplies,SC-205754,0.0,US,2014-09-30,Critical,OFF-AR-10002067,Newell 334,25.792,5,West,Consumer,2014-10-02,First Class,4.52,Art,2014.0,North America,40,2,0.0
Office Supplies,RW-196904,0.0,US,2014-10-13,High,OFF-AR-10000940,Newell 343,1.5876,2,West,Consumer,2014-10-15,Second Class,0.81,Art,2014.0,North America,42,2,0.0
Office Supplies,ZC-219104,0.0,US,2014-11-07,Medium,OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,1.7608,2,West,Consumer,2014-11-12,Standard Class,0.19,Art,2014.0,North America,45,5,0.0
Office Supplies,JE-157154,0.0,US,2014-11-15,Medium,OFF-AR-10003504,Newell 347,9.9296,8,West,Consumer,2014-11-20,Standard Class,1.02,Art,2014.0,North America,46,5,0.0
Office Supplies,AM-103604,0.0,US,2014-12-03,High,OFF-AR-10001868,Prang Dustless Chalk Sticks,5.04,6,West,Corporate,2014-12-04,Same Day,0.23,Art,2014.0,North America,49,1,0.0
Office Supplies,AT-104354,0.0,US,2014-12-10,Medium,OFF-AR-10000122,Newell 314,2.79,2,West,Home Office,2014-12-14,Second Class,1.5,Art,2014.0,North America,50,4,0.0
Office Supplies,EP-139154,0.0,US,2014-12-19,Medium,OFF-AR-10003811,Newell 327,1.7901,3,West,Consumer,2014-12-20,First Class,1.05,Art,2014.0,North America,51,1,0.0
Office Supplies,BN-115154,0.0,US,2014-12-22,High,OFF-AR-10001246,Newell 317,1.7052,2,West,Consumer,2014-12-26,Standard Class,0.66,Art,2014.0,North America,52,4,0.0
Office Supplies,BN-115154,0.0,US,2014-12-22,High,OFF-AR-10003811,Newell 327,1.7901,3,West,Consumer,2014-12-26,Standard Class,0.29,Art,2014.0,North America,52,4,0.0
Office Supplies,PO-188654,0.0,US,2011-03-23,High,OFF-ST-10000585,Economy Rollaway Files,85.904,2,West,Consumer,2011-03-26,Second Class,34.62,Storage,2011.0,North America,13,3,0.0
Office Supplies,PS-189704,0.0,US,2011-04-15,Critical,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,31.0184,2,West,Home Office,2011-04-15,Same Day,20.75,Appliances,2011.0,North America,16,0,0.0
Office Supplies,VF-217154,0.0,US,2011-07-25,High,OFF-SU-10002522,Acme Kleen Earth Office Shears,4.5008,4,West,Home Office,2011-07-27,Second Class,0.86,Supplies,2011.0,North America,31,2,0.0
Office Supplies,BB-109904,0.0,US,2011-07-27,Medium,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",0.0,2,West,Corporate,2011-07-30,Second Class,32.27,Storage,2011.0,North America,31,3,0.0
Office Supplies,TS-213704,0.0,US,2011-10-28,High,OFF-ST-10003442,Eldon Portable Mobile Manager,38.178,5,West,Corporate,2011-10-31,First Class,14.96,Storage,2011.0,North America,44,3,0.0
Office Supplies,TS-213704,0.0,US,2011-10-28,High,OFF-SU-10000646,Premier Automatic Letter Opener,14.4222,2,West,Corporate,2011-10-31,First Class,21.55,Supplies,2011.0,North America,44,3,0.0
Office Supplies,TS-213704,0.0,US,2011-10-28,High,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,0.0628,2,West,Corporate,2011-10-31,First Class,1.41,Supplies,2011.0,North America,44,3,0.0
Office Supplies,MA-175604,0.0,US,2011-11-11,High,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.0228,2,West,Home Office,2011-11-13,Second Class,0.92,Appliances,2011.0,North America,46,2,0.0
Office Supplies,SS-204104,0.0,US,2011-11-15,Medium,OFF-SU-10002537,Acme Box Cutter Scissors,5.3196,2,West,Consumer,2011-11-18,First Class,5.13,Supplies,2011.0,North America,47,3,0.0
Office Supplies,JD-161504,0.0,US,2011-11-16,Critical,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,10.3473,3,West,Corporate,2011-11-18,First Class,89.84,Storage,2011.0,North America,47,2,0.0
Office Supplies,SC-200954,0.0,US,2011-11-23,Critical,OFF-EN-10003160,Pastel Pink Envelopes,10.4832,3,West,Consumer,2011-11-25,First Class,2.9,Envelopes,2011.0,North America,48,2,0.0
Office Supplies,JB-159254,0.0,US,2011-12-05,High,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,72.5754,6,West,Consumer,2011-12-07,First Class,36.78,Appliances,2011.0,North America,50,2,0.0
Office Supplies,RS-197654,0.0,US,2011-12-06,Critical,OFF-ST-10001496,Standard Rollaway File with Lock,327.9458,7,West,Corporate,2011-12-08,First Class,506.49,Storage,2011.0,North America,50,2,0.0
Office Supplies,BP-110954,0.0,US,2011-12-19,Medium,OFF-FA-10004248,Advantus T-Pin Paper Clips,8.7945,5,West,Corporate,2011-12-21,First Class,2.33,Fasteners,2011.0,North America,52,2,0.0
Office Supplies,BP-110954,0.0,US,2011-12-19,Medium,OFF-LA-10001934,Avery 516,6.8714,2,West,Corporate,2011-12-21,First Class,1.2,Labels,2011.0,North America,52,2,0.0
Office Supplies,AT-104354,0.0,US,2011-12-27,High,OFF-LA-10004425,Staples,5.4332,4,West,Home Office,2011-12-30,Second Class,1.06,Labels,2011.0,North America,53,3,0.0
Office Supplies,JM-161954,0.0,US,2012-02-15,Medium,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,157.0176,6,West,Consumer,2012-02-18,Second Class,43.71,Appliances,2012.0,North America,7,3,0.0
Office Supplies,DE-132554,0.0,US,2012-04-18,Medium,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",9.4717,7,West,Home Office,2012-04-20,Second Class,36.83,Storage,2012.0,North America,16,2,0.0
Office Supplies,CD-127904,0.0,US,2012-09-21,High,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,2.528,2,West,Home Office,2012-09-23,First Class,1.9,Fasteners,2012.0,North America,38,2,0.0
Office Supplies,MM-182804,0.0,US,2012-09-22,High,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,16.5888,3,West,Corporate,2012-09-26,Second Class,15.69,Appliances,2012.0,North America,38,4,0.0
Office Supplies,CS-124004,0.0,US,2012-10-02,Medium,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,75.6952,14,West,Home Office,2012-10-07,Second Class,29.13,Storage,2012.0,North America,40,5,0.0
Office Supplies,CM-121904,0.0,US,2012-10-17,Critical,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",3.894,2,West,Consumer,2012-10-17,Same Day,18.46,Storage,2012.0,North America,42,0,0.0
Office Supplies,NG-184304,0.0,US,2012-11-22,High,OFF-ST-10004634,"Personal Folder Holder, Ebony",10.089,3,West,Consumer,2012-11-25,Second Class,6.73,Storage,2012.0,North America,47,3,0.0
Office Supplies,HM-148604,0.0,US,2012-12-04,Medium,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,122.148,3,West,Corporate,2012-12-09,Second Class,34.62,Envelopes,2012.0,North America,49,5,0.0
Office Supplies,KD-162704,0.0,US,2012-12-12,High,OFF-SU-10001225,Staples,0.5152,7,West,Consumer,2012-12-15,First Class,4.91,Supplies,2012.0,North America,50,3,0.0
Office Supplies,MC-175754,0.0,US,2012-12-13,Medium,OFF-LA-10001771,Avery 513,4.5816,2,West,Consumer,2012-12-15,Second Class,0.87,Labels,2012.0,North America,50,2,0.0
Office Supplies,LR-169154,0.0,US,2013-01-03,High,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,,2,West,Consumer,2013-01-05,First Class,14.24,Storage,2013.0,North America,1,2,0.0
Office Supplies,MC-176354,0.0,US,2013-02-21,Medium,OFF-ST-10001809,Fellowes Officeware Wire Shelving,8.983,5,West,Corporate,2013-02-26,Second Class,54.23,Storage,2013.0,North America,8,5,0.0
Office Supplies,CC-122204,0.0,US,2013-03-29,Critical,OFF-ST-10002485,Rogers Deluxe File Chest,0.8792,4,West,Consumer,2013-04-01,Second Class,23.69,Storage,2013.0,North America,13,3,0.0
Office Supplies,SC-200954,0.0,US,2013-05-17,Medium,OFF-LA-10002195,Avery 481,13.3056,9,West,Consumer,2013-05-20,Second Class,2.0,Labels,2013.0,North America,20,3,0.0
Office Supplies,DV-130454,0.0,US,2013-06-13,High,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,6.8714,2,West,Corporate,2013-06-17,Second Class,1.47,Labels,2013.0,North America,24,4,0.0
Office Supplies,MV-181904,0.0,US,2013-06-18,Critical,OFF-LA-10000081,Avery 496,10.8,6,West,Consumer,2013-06-20,First Class,3.7,Labels,2013.0,North America,25,2,0.0
Office Supplies,AH-100754,0.0,US,2013-06-27,Critical,OFF-FA-10000624,OIC Binder Clips,8.95,5,West,Corporate,2013-06-27,Same Day,4.89,Fasteners,2013.0,North America,26,0,0.0
Office Supplies,AH-100754,0.0,US,2013-06-27,Critical,OFF-SU-10003505,Premier Electric Letter Opener,11.586,2,West,Corporate,2013-06-27,Same Day,43.08,Supplies,2013.0,North America,26,0,0.0
Office Supplies,GT-147554,0.0,US,2013-07-04,High,OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",0.0792,2,West,Consumer,2013-07-07,First Class,0.66,Fasteners,2013.0,North America,27,3,0.0
Office Supplies,LB-167354,0.0,US,2013-07-26,High,OFF-FA-10000624,OIC Binder Clips,10.74,6,West,Consumer,2013-07-28,Second Class,4.35,Fasteners,2013.0,North America,30,2,0.0
Office Supplies,LA-167804,0.0,US,2013-09-25,Medium,OFF-ST-10000642,"Tennsco Lockers, Gray",2.9372,2,West,Corporate,2013-09-27,Second Class,2.92,Storage,2013.0,North America,39,2,0.0
Office Supplies,PF-192254,0.0,US,2013-11-04,Critical,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,429.5772,4,West,Consumer,2013-11-07,First Class,364.76,Appliances,2013.0,North America,45,3,0.0
Office Supplies,PF-192254,0.0,US,2013-11-04,Critical,OFF-LA-10004545,Avery 50,41.2237,7,West,Consumer,2013-11-07,First Class,11.56,Labels,2013.0,North America,45,3,0.0
Office Supplies,EM-140954,0.0,US,2013-11-08,High,OFF-LA-10004093,Avery 486,6.8714,2,West,Corporate,2013-11-10,First Class,1.92,Labels,2013.0,North America,45,2,0.0
Office Supplies,EM-140954,0.0,US,2013-11-08,High,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,3.2944,2,West,Corporate,2013-11-10,First Class,1.38,Supplies,2013.0,North America,45,2,0.0
Office Supplies,AI-108554,0.0,US,2013-11-11,High,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,38.976,4,West,Consumer,2013-11-14,Second Class,16.65,Appliances,2013.0,North America,46,3,0.0
Office Supplies,AI-108554,0.0,US,2013-11-11,High,OFF-ST-10001496,Standard Rollaway File with Lock,187.3976,4,West,Consumer,2013-11-14,Second Class,105.59,Storage,2013.0,North America,46,3,0.0
Office Supplies,JP-161354,0.0,US,2013-12-31,Medium,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,125.1432,4,West,Home Office,2013-12-31,Same Day,56.65,Storage,2013.0,North America,53,0,0.0
Office Supplies,CV-128054,0.0,US,2014-02-19,High,OFF-LA-10004345,Avery 493,4.8118,2,West,Corporate,2014-02-22,Second Class,2.16,Labels,2014.0,North America,8,3,0.0
Office Supplies,BT-115304,0.0,US,2014-02-27,Medium,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,22.1184,4,West,Home Office,2014-03-01,Second Class,9.84,Appliances,2014.0,North America,9,2,0.0
Office Supplies,JK-153254,0.0,US,2014-03-19,Medium,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,26.3494,7,West,Corporate,2014-03-21,Second Class,6.89,Appliances,2014.0,North America,12,2,0.0
Office Supplies,SC-207254,0.0,US,2014-03-22,High,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,210.4936,4,West,Consumer,2014-03-24,Second Class,58.05,Storage,2014.0,North America,12,2,0.0
Office Supplies,DB-129703,0.0,US,2014-05-04,Medium,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,45.8064,8,West,Corporate,2014-05-09,Second Class,50.46,Storage,2014.0,North America,19,5,0.0
Office Supplies,DB-129703,0.0,US,2014-05-04,Medium,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",19.4656,2,West,Corporate,2014-05-09,Second Class,4.22,Storage,2014.0,North America,19,5,0.0
Office Supplies,MT-180704,0.0,US,2014-06-11,High,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,14.8,2,West,Home Office,2014-06-14,First Class,3.12,Labels,2014.0,North America,24,3,0.0
Office Supplies,ZD-219254,0.0,US,2014-06-12,High,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,16.5888,3,West,Consumer,2014-06-15,First Class,8.47,Appliances,2014.0,North America,24,3,0.0
Office Supplies,WB-218504,0.0,US,2014-06-30,High,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",39.213,3,West,Consumer,2014-07-01,First Class,34.83,Storage,2014.0,North America,27,1,0.0
Office Supplies,GA-145154,0.0,US,2014-08-04,Medium,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,23.9688,3,West,Consumer,2014-08-07,Second Class,3.05,Storage,2014.0,North America,32,3,0.0
Office Supplies,MH-172904,0.0,US,2014-09-03,High,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",11.206,5,West,Home Office,2014-09-05,Second Class,3.94,Appliances,2014.0,North America,36,2,0.0
Office Supplies,JB-160004,0.0,US,2014-09-15,Medium,OFF-LA-10000121,Avery 48,26.082,9,West,Consumer,2014-09-19,Second Class,2.1,Labels,2014.0,North America,38,4,0.0
Office Supplies,BM-115754,0.0,US,2014-09-22,Critical,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",3.8775,1,West,Corporate,2014-09-24,First Class,4.31,Storage,2014.0,North America,39,2,0.0
